Date,Close_gold,Close_sp500,Close_vix,Close_eur_usd,Close_oil,CFSI,Pct_change_Close_gold,Direction_Close_gold,Pct_change_Close_sp500,Direction_Close_sp500,Pct_change_Close_vix,Direction_Close_vix,Pct_change_Close_eur_usd,Direction_Close_eur_usd,Pct_change_Close_oil,Direction_Close_oil,Target,Target_Change
2005-01-14,42.31999969482422,1184.52001953125,12.43000030517578,1.3098949193954468,48.380001068115234,-0.05,-0.006572741533475979,0,0.00600455955884871,1,-0.031931451911196174,0,-0.008488158059414386,0,0.007077438511829737,1,0.0,0.0
2005-01-18,42.31999969482422,1195.97998046875,12.470000267028809,1.3017951250076294,48.380001068115234,0.02,0.0,0,0.009674771847279606,1,0.0032180177691849554,1,-0.006183545159145765,0,0.0,0,0.0,-0.001417801836571253
2005-01-19,42.2599983215332,1184.6300048828125,13.18000030517578,1.3003056049346924,47.54999923706055,0.06,-0.001417801836571253,0,-0.009490104994474113,0,0.05693664979496749,1,-0.0011442046788493476,0,-0.0171558869931836,0,0.0,-0.0002365906751138347
2005-01-20,42.25,1175.4100341796875,13.829999923706056,1.29629385471344,46.90999984741211,0.13,-0.0002365906751138347,0,-0.007782996095930472,0,0.04931711710773046,1,-0.0030852364290576695,0,-0.013459503678595719,0,1.0,0.011597672863119524
2005-01-21,42.7400016784668,1167.8699951171875,14.359999656677246,1.299899935722351,48.52999877929688,0.2,0.011597672863119524,1,-0.006414815973357024,0,0.038322468249816444,1,0.002781839160773014,1,0.0345341917960833,1,1.0,0.000701889988740767
2005-01-24,42.77000045776367,1163.75,14.649999618530272,1.3039000034332275,48.810001373291016,0.27,0.000701889988740767,1,-0.0035277857419173664,0,0.020194983898776053,1,0.0030772120229805022,1,0.005769680631304341,1,0.0,-0.012391834781958044
2005-01-25,42.2400016784668,1168.4100341796875,14.0600004196167,1.2971009016036987,49.63999938964844,0.31,-0.012391834781958044,0,0.004004325825724964,1,-0.0402729839096585,0,-0.005214435011600904,0,0.017004671030630192,1,1.0,0.010653336419529147
2005-01-26,42.68999862670898,1174.0699462890625,13.4399995803833,1.307805061340332,48.77999877929688,0.33,0.010653336419529147,1,0.0048441146034394755,1,-0.04409678668062944,0,0.008252372443345868,1,-0.01732475062300043,0,0.0,-0.0016397211777002818
2005-01-27,42.619998931884766,1174.550048828125,13.239999771118164,1.304103970527649,48.84000015258789,0.33,-0.0016397211777002818,0,0.0004089215813589675,1,-0.014880938653975218,0,-0.0028300019032576618,0,0.0012300404836516066,1,1.0,0.0016424142791764407
2005-01-28,42.68999862670898,1171.3599853515625,13.239999771118164,1.304495334625244,47.18000030517578,0.35,0.0016424142791764407,1,-0.0027159876922616677,0,0.0,0,0.00030010191398832653,1,-0.033988530758105484,0,0.0,-0.01100954371340268
2005-01-31,42.220001220703125,1181.27001953125,12.81999969482422,1.305193305015564,48.20000076293945,0.38,-0.01100954371340268,0,0.008460280617075266,1,-0.03172206069143102,0,0.0005350501238248206,1,0.021619339787324554,1,0.0,-0.0028423198273901384
2005-02-01,42.09999847412109,1189.4100341796875,12.029999732971191,1.3039000034332275,47.119998931884766,0.38,-0.0028423198273901384,0,0.006890900906523889,1,-0.06162246338991517,0,-0.0009908889184203629,0,-0.022406676638169087,0,1.0,0.0014252108186632029
2005-02-02,42.15999984741211,1193.18994140625,11.65999984741211,1.3032032251358032,46.68999862670898,0.36,0.0014252108186632029,1,0.003177968167360712,1,-0.030756433397500893,0,-0.0005343801638083567,0,-0.009125643355751833,0,0.0,-0.01138518842442049
2005-02-03,41.68000030517578,1189.8900146484375,11.789999961853027,1.2972019910812378,46.45000076293945,0.32,-0.01138518842442049,0,-0.002765634073250145,0,0.011149238091094027,1,-0.004604987110847669,0,-0.0051402413970566,0,0.0,-0.0050383657134133175
2005-02-04,41.470001220703125,1203.030029296875,11.210000038146973,1.2857933044433594,46.47999954223633,0.26,-0.0050383657134133175,0,0.01104304976651127,1,-0.04919422608843638,0,-0.00879484206493475,0,0.000645829468334691,1,0.0,-0.004822781698873069
2005-02-07,41.27000045776367,1201.719970703125,11.729999542236328,1.2764055728912354,45.27999877929688,0.2,-0.004822781698873069,0,-0.0010889658294861437,0,0.04638710993040385,1,-0.007301120265351013,0,-0.025817572606665062,0,0.0,-0.00024235851997878033
2005-02-08,41.2599983215332,1202.300048828125,11.600000381469728,1.2769924402236938,45.400001525878906,0.16,-0.00024235851997878033,0,0.00048270656986804106,1,-0.011082622833744393,0,0.0004597812364053322,1,0.002650237407623157,1,1.0,0.0012119014491505098
2005-02-09,41.310001373291016,1191.989990234375,12.0,1.281295657157898,45.459999084472656,0.14,0.0012119014491505098,1,-0.00857527919407397,0,0.03448272460139279,1,0.003369806115258056,1,0.001321532083199406,1,1.0,0.01065114045223603
2005-02-10,41.75,1197.010009765625,11.510000228881836,1.287597894668579,47.09999847412109,0.1,0.01065114045223603,1,0.004211461146802931,1,-0.04083331425984704,0,0.004918644245357484,1,0.036075658219900664,1,1.0,0.007904235474363697
2005-02-11,42.08000183105469,1205.300048828125,11.43000030517578,1.2856941223144531,47.15999984741211,0.02,0.007904235474363697,1,0.00692562217096504,1,-0.006950471078646436,0,-0.001478545718355595,0,0.0012739145485107795,1,1.0,0.011169139390555083
2005-02-14,42.54999923706055,1206.1400146484375,11.520000457763672,1.2973029613494873,47.43999862670898,-0.03,0.011169139390555083,1,0.0006968935420927913,1,0.007874028887570494,1,0.009029238629586711,1,0.00593720907978823,1,1.0,0.0007051138550435709
2005-02-15,42.58000183105469,1210.1199951171875,11.270000457763672,1.3016934394836426,47.2599983215332,-0.06,0.0007051138550435709,1,0.0032997665448568636,1,-0.021701388026553192,0,0.0033843121190351155,1,-0.0037942729845366063,0,0.0,-0.0014091444506997286
2005-02-16,42.52000045776367,1210.3399658203125,11.100000381469728,1.3023037910461426,48.33000183105469,-0.06,-0.0014091444506997286,0,0.00018177594289214838,1,-0.015084300744356627,0,0.0004688904038281372,1,0.022640786024614723,1,1.0,0.004938830719939835
2005-02-17,42.72999954223633,1200.75,11.770000457763672,1.307497262954712,47.540000915527344,-0.06,0.004938830719939835,1,-0.007923365410653749,0,0.06036036515930543,1,0.003987911226456253,1,-0.01634597321740061,0,1.0,0.00046806594846571237
2005-02-18,42.75,1201.5899658203125,11.18000030517578,1.3068991899490356,48.34999847412109,-0.02,0.00046806594846571237,1,0.0006995343079845284,1,-0.05012745366536664,0,-0.000457418170287216,0,0.017038231867790854,1,1.0,0.019181279411092822
2005-02-22,43.56999969482422,1184.1600341796875,13.140000343322754,1.3261016607284546,51.150001525878906,0.07,0.019181279411092822,1,-0.014505723363565037,0,0.175313057660615,1,0.014693153785004576,1,0.05791113009561921,1,0.0,-0.0034427708728380635
2005-02-23,43.41999816894531,1190.800048828125,12.390000343322754,1.3203063011169434,51.16999816894531,0.08,-0.0034427708728380635,0,0.005607362566527829,1,-0.0570776240794485,0,-0.004370222723593997,0,0.000390941201757089,1,0.0,-0.0020726932677530563
2005-02-24,43.33000183105469,1200.199951171875,11.56999969482422,1.3183046579360962,51.38999938964844,0.1,-0.0020726932677530563,0,0.007893770539395328,1,-0.06618245567204117,0,-0.0015160445565955971,0,0.0042994181859603575,1,1.0,0.003923336297287472
2005-02-25,43.5,1211.3699951171875,11.489999771118164,1.3246086835861206,51.4900016784668,0.14,0.003923336297287472,1,0.00930681919658971,1,-0.006914427468986406,0,0.004781918665063278,1,0.0019459484336654675,1,1.0,0.0006896271102732054
2005-02-28,43.52999877929688,1203.5999755859375,12.079999923706056,1.3217023611068726,51.75,0.16,0.0006896271102732054,1,-0.006414241365205964,0,0.05134901343261511,1,-0.002194098917862819,0,0.005049491416931451,1,0.0,-0.00712146949889636
2005-03-01,43.220001220703125,1210.4100341796875,12.039999961853027,1.3171932697296145,51.68000030517578,0.19,-0.00712146949889636,0,0.0056580747190815295,1,-0.0033112551411967894,0,-0.0034115785141534127,0,-0.00135265110771432,0,1.0,0.0006940948276166203
2005-03-02,43.25,1210.0799560546875,12.5,1.3135944604873655,53.04999923706055,0.2,0.0006940948276166203,1,-0.00027269942885399523,0,0.03820598335584835,1,-0.0027321801021559233,0,0.02650926710129209,1,0.0,-0.006473960214956609
2005-03-03,42.970001220703125,1210.469970703125,12.93000030517578,1.3105987310409546,53.56999969482422,0.19,-0.006473960214956609,0,0.0003223048580269783,1,0.034400024414062313,1,-0.002280558830386248,0,0.009802082285430114,1,1.0,0.00954153678763614
2005-03-04,43.380001068115234,1222.1199951171875,11.9399995803833,1.3246963024139404,53.77999877929688,0.16,0.00954153678763614,1,0.009624381187494757,1,-0.0765661795379996,0,0.010756588602667705,1,0.0039200874681535325,1,1.0,0.002074692263067668
2005-03-07,43.470001220703125,1225.31005859375,12.260000228881836,1.3221917152404783,53.88999938964844,0.11,0.002074692263067668,1,0.0026102702593100435,1,0.026800725271739267,1,-0.001890687827012183,0,0.0020453814215015687,1,1.0,0.012882391140284888
2005-03-08,44.02999877929688,1219.4300537109375,12.399999618530272,1.3352025747299194,54.59000015258789,0.06,0.012882391140284888,1,-0.004798789368921641,0,0.011419199595007257,1,0.009840372874424519,1,0.012989437202961085,1,0.0,-0.0002270797594914331
2005-03-09,44.02000045776367,1207.010009765625,12.699999809265137,1.3377031087875366,54.77000045776367,0.03,-0.0002270797594914331,0,-0.01018512206380029,0,0.024193564513224075,1,0.001872775041737107,1,0.0032973127802280455,1,1.0,0.004089057321762013
2005-03-10,44.20000076293945,1209.25,12.489999771118164,1.3437970876693726,53.540000915527344,0.01,0.004089057321762013,1,0.0018558174466258848,1,-0.01653543632290211,0,0.00455555410001196,1,-0.02245754120788901,0,1.0,0.005203609463038106
2005-03-11,44.43000030517578,1200.0799560546875,12.800000190734863,1.3472912311553955,54.43000030517578,0.02,0.005203609463038106,1,-0.007583249076131948,0,0.02481988993575035,1,0.0026002017105744013,1,0.016623073859349358,1,0.0,-0.009002960232532331
2005-03-14,44.02999877929688,1206.8299560546875,12.390000343322754,1.3365052938461304,54.95000076293945,0.01,-0.009002960232532331,0,0.0056246252309646305,1,-0.0320312376017684,0,-0.008005646485218731,0,0.009553563381373475,1,1.0,0.0006814125556651174
2005-03-15,44.060001373291016,1197.75,13.149999618530272,1.3310085535049438,55.04999923706055,0.01,0.0006814125556651174,1,-0.007523807317785902,0,0.06133972995546344,1,-0.004112771095255652,0,0.0018198084209770649,1,1.0,0.005674080622057209
2005-03-16,44.310001373291016,1188.0699462890625,13.489999771118164,1.3410937786102295,56.459999084472656,0.03,0.005674080622057209,1,-0.00808186492251095,0,0.025855525661672374,1,0.0075771301985463335,1,0.025613076602240437,1,0.0,-0.011058489354102252
2005-03-17,43.81999969482422,1190.2099609375,13.289999961853027,1.3379000425338743,56.400001525878906,0.07,-0.011058489354102252,0,0.0018012530786775116,1,-0.01482578299914672,0,-0.002381441273752616,0,-0.0010626560319986211,0,1.0,0.0015974371362783568
2005-03-18,43.88999938964844,1189.6500244140625,13.140000343322754,1.332196593284607,56.720001220703125,0.11,0.0015974371362783568,1,-0.00047045188816641215,0,-0.011286653044456418,0,-0.004262986073657271,0,0.0056737533008290875,1,0.0,-0.018227369518925784
2005-03-21,43.09000015258789,1183.780029296875,13.609999656677246,1.3161011934280396,56.619998931884766,0.15,-0.018227369518925784,0,-0.004934220146028734,0,0.03576859216699546,1,-0.012081850334779265,0,-0.0017630868594173954,0,0.0,-0.010211153983543442
2005-03-22,42.650001525878906,1171.7099609375,14.270000457763672,1.3077024221420288,56.02999877929688,0.18,-0.010211153983543442,0,-0.010196208806246054,0,0.048493814675639735,1,-0.006381554342439699,0,-0.010420349058954725,0,0.0,-0.005392810051695673
2005-03-23,42.41999816894531,1172.530029296875,14.0600004196167,1.299291968345642,53.810001373291016,0.23,-0.005392810051695673,0,0.0006998902345414226,1,-0.01471619000773905,0,-0.00643147374661146,0,-0.039621585835660555,0,0.0,-0.0007071848324320396
2005-03-24,42.38999938964844,1171.4200439453125,13.420000076293944,1.2931926250457764,54.84000015258789,0.27,-0.0007071848324320396,0,-0.0009466583574222476,0,-0.04551922647383555,0,-0.004694359272944482,0,0.019141400353283045,1,1.0,0.0035386064647016102
2005-03-28,42.540000915527344,1174.280029296875,13.75,1.289507269859314,54.04999923706055,0.33,0.0035386064647016102,1,0.002441468682685466,1,0.024590158109536242,1,-0.0028498114782644635,0,-0.01440556005341409,0,1.0,0.000470156495844698
2005-03-29,42.560001373291016,1165.3599853515625,14.489999771118164,1.2937949895858765,54.22999954223633,0.36,0.000470156495844698,1,-0.007596181253847534,0,0.05381816517223004,1,0.003325083795014505,1,0.0033302554619161207,1,1.0,0.001174794065958995
2005-03-30,42.61000061035156,1181.4100341796875,13.640000343322754,1.2915056943893433,53.9900016784668,0.38,0.001174794065958995,1,0.013772610206178593,1,-0.05866110705464955,0,-0.0017694420019866985,0,-0.004425555334600539,0,1.0,0.004928399001750794
2005-03-31,42.81999969482422,1180.5899658203125,14.020000457763672,1.2966973781585691,55.400001525878906,0.4,0.004928399001750794,1,-0.0006941437228814573,0,0.027859245225528184,1,0.004019869050349456,1,0.02611594375953641,1,0.0,-0.00467073246998706
2005-04-01,42.619998931884766,1172.9200439453125,14.09000015258789,1.2909055948257446,57.27000045776367,0.43,-0.00467073246998706,0,-0.006496685637735977,0,0.004992845402187918,1,-0.004466565160368696,0,0.033754492425622784,1,0.0,-0.005161835089612765
2005-04-04,42.400001525878906,1176.1199951171875,14.109999656677246,1.285000205039978,57.0099983215332,0.46,-0.005161835089612765,0,0.002728192077877223,1,0.0014194112045968765,1,-0.004574610110481214,0,-0.004539935990086397,0,1.0,0.0011792272467261444
2005-04-05,42.45000076293945,1181.3900146484375,13.68000030517578,1.2857933044433594,56.040000915527344,0.49,0.0011792272467261444,1,0.004480851914030248,1,-0.03047479531992614,0,0.0006171978808025003,1,-0.017014513849572976,0,1.0,0.004240289798367325
2005-04-06,42.630001068115234,1184.0699462890625,13.149999618530272,1.2867032289505005,55.84999847412109,0.5,0.004240289798367325,1,0.002268456316200096,1,-0.03874273938758499,0,0.0007076755680688329,1,-0.0033904789133151203,0,0.0,-0.0014074917144651922
2005-04-07,42.56999969482422,1191.1400146484375,12.329999923706056,1.285000205039978,54.11000061035156,0.51,-0.0014074917144651922,0,0.005970988776071051,1,-0.06235739305031729,0,-0.0013235561022968412,0,-0.031154841742310424,0,1.0,0.002818861469227274
2005-04-08,42.68999862670898,1181.199951171875,12.619999885559082,1.2934937477111816,53.31999969482422,0.52,0.002818861469227274,1,-0.008345000045604456,0,0.0235198672868977,1,0.006609759778940516,1,-0.014599905869825736,0,1.0,0.002108225708201239
2005-04-11,42.77999877929688,1181.2099609375,11.979999542236328,1.2971009016036987,53.709999084472656,0.56,0.002108225708201239,1,8.474234709510142e-06,1,-0.050713181388781,0,0.002788690628694468,1,0.0073143171770553295,1,1.0,0.0014025566854398708
2005-04-12,42.84000015258789,1187.760009765625,11.300000190734863,1.2915056943893433,51.86000061035156,0.58,0.0014025566854398708,1,0.005545202838389773,1,-0.05676121681842139,0,-0.0043136252603307446,0,-0.03444420974968743,0,1.0,0.0014005922753805855
2005-04-13,42.900001525878906,1173.7900390625,13.3100004196167,1.291205644607544,50.220001220703125,0.61,0.0014005922753805855,1,-0.011761610584853477,0,0.17787612344731496,1,-0.0002323255585343631,0,-0.031623589863997825,0,0.0,-0.013752916820573557
2005-04-14,42.310001373291016,1162.050048828125,14.529999732971191,1.2794922590255735,51.130001068115234,0.62,-0.013752916820573557,0,-0.010001780423824047,0,0.09166035123157612,1,-0.009071665408906027,0,0.01812026732960259,1,1.0,0.002127160237926695
2005-04-15,42.400001525878906,1142.6199951171875,17.739999771118164,1.2870012521743774,50.4900016784668,0.65,0.002127160237926695,1,-0.016720496445511768,0,0.22092223655468501,1,0.005868728861652128,1,-0.012517101042024859,0,1.0,0.006839554018720273
2005-04-18,42.68999862670898,1145.97998046875,16.559999465942383,1.3017951250076294,50.369998931884766,0.67,0.006839554018720273,1,0.0029405973691347675,1,-0.06651636529876936,0,0.01149483950249297,1,-0.002376762578584213,0,1.0,0.01382057089640587
2005-04-19,43.27999877929688,1152.780029296875,14.960000038146973,1.3065063953399658,52.290000915527344,0.69,0.01382057089640587,1,0.00593382863926073,1,-0.09661832605043252,0,0.003619056671693155,1,0.038117967527436125,1,1.0,0.002772706792206092
2005-04-20,43.400001525878906,1137.5,16.920000076293945,1.3086949586868286,52.43999862670898,0.73,0.002772706792206092,1,-0.0132549392846395,0,0.13101604499659802,1,0.0016751263940757433,1,0.002868573504597016,1,0.0,-0.004838776308445647
2005-04-21,43.18999862670898,1159.949951171875,14.40999984741211,1.3046995401382446,54.20000076293945,0.75,-0.004838776308445647,0,0.019736220810439464,1,-0.14834516652269492,0,-0.003052979246281451,0,0.03356220790086106,1,1.0,0.004630719363250435
2005-04-22,43.38999938964844,1152.1199951171875,15.380000114440918,1.3061991930007937,55.38999938964844,0.78,0.004630719363250435,1,-0.006750253359446234,0,0.06731438426788117,1,0.0011494239220704028,1,0.02195569391066643,1,1.0,0.0011523216815825243
2005-04-25,43.43999862670898,1162.0999755859375,14.619999885559082,1.2993931770324707,54.56999969482422,0.8,0.0011523216815825243,1,0.008662275206615888,1,-0.04941483896142762,0,-0.005210549818735699,0,-0.01480411092002043,0,1.0,0.004604069273991485
2005-04-26,43.63999938964844,1151.8299560546875,14.90999984741211,1.2984988689422607,54.20000076293945,0.83,0.004604069273991485,1,-0.00883746643749117,0,0.019835838859306287,1,-0.0006882505665085636,0,-0.006780262670953552,0,0.0,-0.010082461797956688
2005-04-27,43.20000076293945,1156.3800048828125,14.869999885559082,1.2921065092086792,51.61000061035156,0.83,-0.010082461797956688,0,0.00395027825436145,1,-0.0026827607151163058,0,-0.0049228843293399605,0,-0.047785980002399975,0,0.0,-0.004629647208502563
2005-04-28,43.0,1143.219970703125,16.860000610351562,1.2905057668685913,51.77000045776367,0.85,-0.004629647208502563,0,-0.011380371611511175,0,0.13382654607314826,1,-0.001238862530820506,0,0.003100171391589024,1,1.0,0.008139499398164718
2005-04-29,43.34999847412109,1156.8499755859375,15.3100004196167,1.287597894668579,49.720001220703125,0.83,0.008139499398164718,1,0.011922469194121543,1,-0.0919335785660178,0,-0.002253281058222756,0,-0.039598207821787246,0,0.0,-0.010841924395601277
2005-05-02,42.880001068115234,1162.1600341796875,15.119999885559082,1.2846039533615112,50.91999816894531,0.82,-0.010841924395601277,0,0.004590101314615458,1,-0.012410223961468292,0,-0.0023252145094866394,0,0.024135094907087762,1,0.0,-0.0027985714457283706
